train_number,station_code,day_of_week,month,is_holiday,weather,scheduled_arrival_hour,delay_minutes
120010,PNBE,5,3,1,Clear,11,87
12005,PNBE,0,11,0,Foggy,4,117
12009,CNB,1,11,0,Stormy,15,32
12004,CNB,1,6,1,Rainy,7,99
120010,CNB,4,2,0,Rainy,19,38
120010,BSB,2,6,0,Foggy,8,45
12008,PNBE,6,5,0,Foggy,16,90
12003,DDU,6,1,0,Stormy,18,28
120010,PNBE,5,1,0,Foggy,3,166
12001,PNBE,3,3,0,Stormy,14,12
12009,CNB,0,6,0,Foggy,16,38
12005,LKO,5,4,1,Stormy,4,105
12004,BSB,4,3,0,Stormy,5,24
12001,BSB,3,2,0,Foggy,21,87
12001,LKO,6,3,0,Foggy,22,119
12007,LKO,4,1,0,Foggy,19,89
12009,BSB,3,5,0,Stormy,22,15
12006,BSB,6,2,0,Stormy,14,35
12008,NDLS,6,10,0,Foggy,1,148
12005,HWH,4,8,0,Clear,9,10
12009,BSB,0,4,0,Clear,8,0
12006,PNBE,1,4,0,Stormy,11,16
12006,HWH,0,1,0,Clear,2,33
12003,CNB,6,12,0,Clear,18,28
12006,PNBE,0,1,0,Clear,11,14
12008,DDU,4,7,0,Clear,12,0
12007,LKO,0,3,0,Stormy,22,12
12003,LKO,2,5,0,Foggy,16,108
12004,CNB,4,3,0,Rainy,16,48
12001,NDLS,6,9,0,Rainy,16,55
12006,PNBE,0,4,0,Foggy,16,38
12007,CNB,1,4,0,Clear,20,15
12007,PNBE,6,5,0,Clear,16,20
12004,CNB,2,5,1,Foggy,20,102
12001,LKO,6,11,0,Stormy,13,34
12002,NDLS,1,4,0,Stormy,19,40
12002,HWH,1,12,0,Clear,8,15
120010,CNB,3,11,0,Clear,5,16
12001,NDLS,6,12,0,Stormy,14,28
12005,LKO,1,9,0,Clear,17,22
12001,LKO,2,6,0,Clear,9,22
12007,DDU,0,7,0,Rainy,7,51
12009,BSB,6,4,1,Clear,21,53
12003,HWH,5,10,0,Foggy,13,151
12001,CNB,2,2,0,Rainy,3,60
12002,DDU,1,6,0,Stormy,1,14
12007,BSB,2,3,0,Clear,22,12
12006,BSB,0,9,0,Foggy,22,120
12005,LKO,3,6,0,Clear,2,0
12006,DDU,5,4,0,Foggy,19,105
12002,BSB,5,5,0,Clear,22,13
12005,NDLS,0,12,0,Foggy,8,92
12001,DDU,0,12,0,Stormy,18,4
12008,HWH,0,7,0,Clear,13,22
12001,BSB,3,4,0,Rainy,20,34
12002,NDLS,3,5,0,Stormy,14,10
12007,LKO,2,7,0,Foggy,17,39
12009,BSB,3,4,0,Rainy,23,20
120010,HWH,2,6,0,Foggy,13,118
12004,DDU,4,5,0,Foggy,17,52
12009,DDU,3,12,0,Clear,11,35
12009,LKO,5,4,0,Stormy,7,42
12007,BSB,3,3,0,Stormy,23,10
12005,PNBE,4,8,0,Foggy,19,137
12008,CNB,0,3,0,Rainy,6,31
12007,BSB,0,3,1,Clear,20,74
12002,CNB,4,9,0,Rainy,5,47
12003,CNB,3,7,0,Stormy,19,17
12007,CNB,5,11,0,Foggy,13,106
12004,BSB,6,6,0,Rainy,22,61
12003,DDU,5,3,0,Clear,8,34
12003,PNBE,5,1,0,Foggy,23,91
12006,PNBE,2,7,0,Stormy,12,0
12003,DDU,2,2,0,Clear,23,15
12005,BSB,0,7,0,Foggy,0,105
12003,BSB,0,3,0,Rainy,16,34
12007,NDLS,2,5,0,Clear,15,0
12004,HWH,6,3,0,Stormy,21,29
12006,NDLS,1,7,0,Stormy,8,14
12002,BSB,4,7,0,Stormy,18,20
12004,PNBE,2,10,1,Clear,4,30
12007,LKO,3,4,0,Foggy,7,123
12007,BSB,2,5,0,Rainy,6,25
12001,LKO,6,5,0,Clear,8,41
12007,NDLS,3,5,0,Foggy,6,104
120010,HWH,2,7,0,Clear,15,34
12004,BSB,4,9,0,Rainy,4,66
12002,DDU,0,12,0,Rainy,15,28
12006,HWH,5,7,1,Foggy,5,172
12003,LKO,5,6,0,Stormy,7,55
12001,BSB,3,9,0,Rainy,20,34
12003,CNB,1,8,0,Clear,16,12
12007,HWH,2,1,0,Foggy,9,133
120010,NDLS,2,6,0,Clear,1,15
12002,LKO,6,11,0,Stormy,0,47
12005,CNB,1,12,0,Foggy,0,108
12003,DDU,6,12,0,Foggy,16,100
12003,NDLS,6,11,0,Stormy,13,48
12003,NDLS,2,5,0,Foggy,2,63
120010,NDLS,0,10,1,Clear,5,66
12009,CNB,0,6,0,Foggy,17,41
12007,NDLS,4,9,0,Rainy,23,51
12001,HWH,5,9,1,Clear,23,60
12005,NDLS,5,5,0,Foggy,23,108
12008,DDU,0,2,0,Rainy,16,46
12002,PNBE,2,9,0,Rainy,10,42
12007,BSB,4,12,0,Clear,5,21
12002,DDU,5,8,0,Clear,23,59
12002,HWH,0,1,1,Clear,4,42
12009,NDLS,6,11,0,Foggy,18,115
12002,NDLS,5,3,0,Foggy,4,132
12002,NDLS,1,11,0,Clear,4,11
12009,CNB,1,12,0,Clear,6,20
12008,BSB,4,10,0,Clear,14,26
12003,PNBE,0,8,0,Stormy,6,15
12002,LKO,6,3,0,Rainy,7,78
12005,CNB,4,5,1,Stormy,17,50
12003,LKO,4,1,0,Clear,9,19
12009,BSB,0,9,0,Rainy,10,44
12004,BSB,0,6,0,Stormy,16,17
12004,PNBE,4,7,0,Rainy,22,59
120010,NDLS,3,2,0,Rainy,8,72
12007,NDLS,6,10,1,Rainy,10,78
12008,CNB,2,7,0,Stormy,20,4
12001,LKO,5,10,0,Stormy,15,47
12001,HWH,4,3,0,Foggy,5,140
12007,DDU,4,11,0,Rainy,8,32
12001,PNBE,6,9,0,Stormy,4,38
12002,HWH,3,5,1,Stormy,15,78
12003,CNB,5,3,0,Stormy,9,52
12008,DDU,5,6,0,Clear,22,46
12005,DDU,2,10,1,Foggy,3,87
12009,DDU,5,7,0,Rainy,16,53
12003,HWH,1,7,0,Foggy,14,141
12007,CNB,5,9,0,Rainy,6,21
12004,BSB,5,3,1,Clear,20,49
12006,PNBE,5,5,0,Rainy,15,51
12005,NDLS,2,4,0,Rainy,18,42
12002,BSB,3,12,0,Rainy,3,44
12007,LKO,5,3,0,Foggy,2,133
120010,PNBE,1,1,0,Rainy,14,56
12008,LKO,3,5,0,Foggy,6,112
12005,NDLS,5,7,0,Stormy,6,24
12008,PNBE,6,3,0,Clear,12,20
12008,BSB,5,6,0,Clear,12,32
12008,HWH,6,3,0,Foggy,7,111
12007,HWH,5,7,0,Rainy,4,56
12006,NDLS,2,7,1,Rainy,10,64
12003,DDU,2,3,0,Foggy,21,91
12009,BSB,4,8,0,Rainy,10,27
12008,BSB,5,7,1,Clear,4,28
12007,HWH,0,8,1,Stormy,3,44
12001,CNB,1,12,0,Clear,4,22
120010,PNBE,6,3,0,Rainy,14,57
12006,HWH,1,12,0,Foggy,21,101
12007,LKO,6,7,0,Foggy,17,100
12004,CNB,5,3,0,Clear,9,58
12004,LKO,2,8,0,Clear,2,24
12009,BSB,5,12,0,Clear,7,21
12001,PNBE,6,12,0,Rainy,22,59
12005,NDLS,5,2,0,Foggy,23,75
12009,HWH,5,1,0,Clear,5,34
12001,NDLS,1,10,0,Foggy,14,110
120010,BSB,2,9,1,Rainy,12,46
12004,PNBE,3,9,0,Clear,23,8
12009,NDLS,3,4,0,Clear,21,6
12008,CNB,1,4,1,Foggy,15,121
12003,BSB,1,5,0,Foggy,0,49
12008,NDLS,1,3,0,Stormy,22,12
12004,HWH,6,3,0,Foggy,14,126
12003,NDLS,2,9,0,Foggy,15,98
12001,LKO,5,3,0,Stormy,12,30
12008,BSB,6,5,0,Foggy,1,76
12005,DDU,3,2,0,Rainy,8,31
12002,HWH,4,6,0,Clear,1,7
12003,BSB,1,7,1,Foggy,9,158
12005,BSB,2,7,0,Clear,11,22
12004,NDLS,4,9,0,Foggy,22,119
12003,CNB,5,10,0,Foggy,5,129
12007,HWH,1,9,0,Rainy,2,46
12006,PNBE,1,12,0,Stormy,21,12
12002,DDU,5,3,0,Foggy,7,101
12007,LKO,6,4,0,Clear,7,22
120010,HWH,3,3,0,Clear,6,9
12001,BSB,0,11,0,Foggy,4,102
12006,DDU,1,12,0,Foggy,10,46
120010,PNBE,3,11,0,Stormy,8,9
12003,HWH,4,1,0,Clear,20,0
12008,BSB,1,9,0,Rainy,12,26
120010,CNB,0,12,0,Foggy,2,79
12005,NDLS,6,11,0,Foggy,23,97
12002,LKO,6,7,0,Stormy,4,56
120010,DDU,5,1,1,Rainy,8,106
12006,DDU,0,2,0,Foggy,23,106
12002,BSB,6,9,0,Foggy,3,87
12007,DDU,2,5,0,Foggy,23,87
12008,PNBE,3,1,0,Clear,8,15
12001,CNB,2,6,0,Clear,6,0
120010,HWH,2,6,0,Clear,2,15
12004,CNB,4,12,0,Stormy,7,14
12004,HWH,0,11,0,Stormy,3,10
12008,DDU,2,7,0,Stormy,18,22
12001,BSB,0,8,0,Rainy,6,48
12007,DDU,4,7,0,Foggy,5,81
12007,DDU,6,5,1,Rainy,23,113
120010,HWH,0,3,0,Clear,20,15
12009,CNB,1,4,0,Stormy,8,18
12002,CNB,5,7,0,Clear,19,6
12007,NDLS,3,2,0,Clear,7,0
12004,BSB,4,8,0,Foggy,16,104
120010,HWH,0,4,0,Foggy,11,72
12008,LKO,5,3,0,Rainy,20,86
12003,BSB,2,10,1,Clear,3,66
12002,LKO,6,12,1,Foggy,7,153
12003,CNB,2,10,0,Rainy,6,22
12009,PNBE,5,8,1,Stormy,15,77
12006,HWH,6,2,0,Rainy,15,71
12001,LKO,2,5,0,Clear,3,22
12004,BSB,4,3,0,Foggy,11,118
12003,NDLS,5,2,0,Rainy,15,60
12002,NDLS,1,2,0,Rainy,9,28
12006,CNB,0,9,0,Rainy,23,34
12004,PNBE,6,8,1,Rainy,20,116
12009,NDLS,5,11,0,Clear,6,33
12004,LKO,1,8,0,Clear,7,0
12001,PNBE,3,4,0,Foggy,17,67
12006,BSB,0,2,1,Stormy,3,48
12007,CNB,0,11,0,Stormy,20,9
12009,CNB,2,5,0,Rainy,17,27
12004,DDU,2,4,0,Clear,15,24
12003,BSB,5,2,0,Rainy,18,38
12002,LKO,0,11,0,Foggy,12,83
12002,NDLS,6,6,0,Rainy,1,67
12006,HWH,3,9,0,Clear,19,3
12001,CNB,4,6,0,Foggy,6,78
12009,HWH,5,3,0,Foggy,13,130
12002,PNBE,2,10,0,Foggy,13,112
12005,LKO,3,6,0,Clear,4,1
12008,CNB,3,4,0,Foggy,10,115
12007,PNBE,6,7,0,Stormy,5,34
12005,LKO,3,10,0,Foggy,23,79
12004,BSB,2,9,0,Clear,0,23
12007,BSB,6,12,0,Stormy,13,48
12006,DDU,0,7,0,Stormy,16,27
12008,DDU,6,3,0,Rainy,1,42
12005,NDLS,1,4,1,Foggy,2,157
12005,PNBE,4,8,0,Foggy,19,123
12001,BSB,1,3,0,Foggy,5,105
120010,BSB,4,4,0,Rainy,14,9
12003,HWH,0,4,0,Foggy,1,91
12006,HWH,0,12,0,Rainy,1,35
12006,DDU,3,8,0,Foggy,6,46
12001,NDLS,3,7,0,Foggy,13,98
120010,LKO,1,11,0,Stormy,7,13
12003,LKO,6,10,0,Foggy,10,78
12001,NDLS,2,6,0,Clear,23,34
12003,CNB,0,9,0,Clear,16,11
12007,CNB,4,9,0,Foggy,12,111
12001,BSB,3,1,0,Clear,22,12
12004,NDLS,0,11,0,Clear,20,33
12006,BSB,5,11,1,Rainy,23,109
12003,CNB,6,5,0,Rainy,13,88
120010,DDU,2,5,0,Rainy,3,23
12006,LKO,2,10,0,Stormy,20,20
12005,HWH,1,3,0,Stormy,14,31
12002,BSB,3,10,0,Rainy,7,56
12006,LKO,5,11,0,Stormy,19,37
12009,HWH,4,11,0,Stormy,13,14
12006,PNBE,1,8,0,Stormy,22,0
12009,BSB,0,2,0,Foggy,23,86
12001,DDU,0,5,0,Stormy,2,6
12008,BSB,4,10,0,Foggy,12,129
12008,BSB,0,5,0,Stormy,9,29
12004,DDU,4,4,0,Stormy,10,35
12008,NDLS,3,11,1,Foggy,11,104
12003,HWH,4,4,0,Foggy,15,103
12002,LKO,2,6,0,Clear,10,11
12007,NDLS,2,11,0,Rainy,0,48
12008,CNB,4,3,0,Foggy,16,120
12001,LKO,1,6,0,Stormy,13,0
12008,LKO,1,1,0,Clear,8,38
12001,PNBE,2,11,0,Foggy,19,71
120010,LKO,6,10,0,Rainy,10,46
12002,DDU,4,12,0,Foggy,12,49
12002,HWH,2,9,0,Rainy,12,38
12001,HWH,0,4,0,Clear,21,0
12003,PNBE,2,11,0,Rainy,11,48
12004,BSB,3,8,0,Rainy,12,33
12004,CNB,0,2,0,Clear,23,2
12008,BSB,1,7,0,Foggy,3,55
12006,DDU,4,11,0,Foggy,20,72
12009,CNB,2,5,0,Rainy,19,26
12002,HWH,6,8,0,Clear,19,41
12002,HWH,2,12,0,Rainy,2,49
12003,LKO,4,12,0,Foggy,21,117
12005,PNBE,5,2,0,Clear,20,39
12002,PNBE,3,7,0,Rainy,4,56
12005,CNB,6,12,0,Foggy,8,166
12005,LKO,1,2,0,Stormy,21,19
12004,HWH,1,4,0,Stormy,7,25
12005,HWH,0,3,0,Clear,19,4
12005,BSB,3,6,0,Stormy,9,8
12007,PNBE,3,7,0,Rainy,1,50
12002,PNBE,3,7,0,Foggy,18,72
12004,HWH,2,8,0,Rainy,11,19
12009,CNB,0,2,0,Clear,21,0
12008,LKO,1,8,1,Foggy,19,101
12007,BSB,4,4,0,Rainy,6,33
12002,HWH,0,1,0,Rainy,2,38
12006,BSB,2,10,1,Clear,0,80
12009,NDLS,2,1,0,Clear,14,20
12005,CNB,3,4,1,Rainy,16,83
12005,NDLS,2,7,0,Rainy,11,29
12007,DDU,5,3,0,Rainy,21,39
12002,NDLS,3,9,0,Stormy,11,11
12004,HWH,5,2,0,Clear,17,31
120010,CNB,5,11,0,Stormy,0,52
12005,HWH,5,5,0,Rainy,11,36
12009,DDU,2,7,0,Stormy,13,22
12009,PNBE,4,7,0,Stormy,23,1
12001,CNB,1,3,0,Clear,3,2
12007,CNB,6,6,0,Foggy,0,127
12007,HWH,6,9,0,Rainy,19,57
12006,BSB,5,1,0,Stormy,13,30
12004,BSB,3,8,0,Rainy,12,26
12005,NDLS,5,8,0,Clear,20,29
12006,CNB,1,10,0,Clear,7,8
12002,PNBE,2,12,1,Clear,22,81
120010,BSB,3,1,0,Stormy,14,0
12009,LKO,5,6,0,Clear,1,17
120010,BSB,0,12,0,Rainy,15,54
12007,BSB,5,2,0,Foggy,8,74
12004,LKO,0,8,0,Clear,20,0
120010,CNB,6,1,0,Rainy,0,54
12003,HWH,3,5,1,Foggy,6,149
12008,LKO,4,9,0,Clear,2,15
12004,CNB,2,7,0,Clear,1,29
12006,DDU,1,11,0,Clear,9,7
12008,LKO,2,4,1,Foggy,14,142
12004,PNBE,0,5,0,Foggy,3,133
120010,CNB,6,9,0,Stormy,19,44
12008,NDLS,5,7,0,Rainy,6,18
12001,NDLS,2,4,0,Stormy,11,8
12001,LKO,5,12,0,Rainy,15,63
12006,BSB,1,2,0,Foggy,1,103
12007,BSB,0,7,1,Foggy,21,175
12004,PNBE,4,12,0,Foggy,3,47
12004,DDU,0,1,0,Foggy,3,79
12001,CNB,0,8,0,Foggy,6,59
12005,DDU,3,8,0,Rainy,7,33
12002,HWH,3,2,0,Clear,15,15
12007,CNB,2,10,0,Rainy,9,31
12001,NDLS,5,3,0,Rainy,13,50
12004,PNBE,2,8,1,Rainy,20,72
12001,DDU,6,10,0,Foggy,20,143
12006,NDLS,3,10,0,Clear,6,11
12007,HWH,0,6,0,Stormy,6,0
12008,HWH,5,10,0,Rainy,20,47
12003,NDLS,1,7,0,Foggy,5,79
12008,CNB,1,8,0,Rainy,0,34
12009,DDU,1,10,0,Stormy,18,0
12003,PNBE,5,11,0,Clear,10,19
12005,CNB,1,12,0,Foggy,16,156
12009,LKO,5,11,0,Foggy,15,92
12006,NDLS,2,8,1,Rainy,21,64
12008,HWH,2,8,0,Foggy,15,85
12006,PNBE,0,7,0,Stormy,14,12
12003,NDLS,6,5,0,Stormy,23,49
12002,PNBE,2,12,0,Foggy,19,120
120010,HWH,4,5,0,Rainy,15,47
12003,CNB,0,9,0,Foggy,7,65
120010,BSB,3,7,0,Stormy,17,20
12003,DDU,2,6,0,Foggy,19,148
120010,CNB,1,1,0,Foggy,6,46
12005,PNBE,2,12,0,Clear,4,7
12002,NDLS,6,10,1,Clear,1,43
12001,HWH,3,8,0,Foggy,19,57
12001,PNBE,3,4,0,Clear,6,35
12001,LKO,0,11,0,Foggy,17,155
12005,CNB,1,12,0,Clear,19,9
120010,PNBE,5,8,0,Rainy,4,59
12008,NDLS,4,1,0,Foggy,23,110
12006,DDU,5,7,0,Clear,6,48
12001,LKO,3,5,0,Clear,13,8
12007,CNB,3,3,0,Stormy,14,6
12004,NDLS,1,12,0,Stormy,15,0
12001,DDU,1,9,0,Rainy,6,44
12009,PNBE,3,10,0,Clear,2,22
12005,DDU,1,6,0,Clear,2,7
12001,DDU,6,10,0,Foggy,21,130
12007,NDLS,6,12,0,Stormy,11,4
12005,NDLS,0,5,0,Stormy,1,27
12005,BSB,4,12,0,Foggy,20,72
12002,LKO,4,2,1,Foggy,7,84
12005,HWH,4,8,0,Clear,10,6
12002,HWH,6,10,0,Foggy,1,100
12008,BSB,5,11,0,Rainy,10,74
12001,CNB,0,12,0,Stormy,3,7
12006,NDLS,4,2,0,Rainy,14,33
12007,NDLS,1,6,0,Stormy,0,26
12001,CNB,1,1,0,Foggy,16,63
12008,BSB,3,8,1,Stormy,14,40
12007,NDLS,4,3,0,Stormy,6,14
120010,LKO,5,8,0,Rainy,16,82
12003,HWH,0,7,0,Rainy,21,13
12003,NDLS,0,9,0,Rainy,13,39
12002,PNBE,0,7,0,Foggy,12,91
12001,LKO,0,4,0,Foggy,20,86
12005,HWH,1,5,0,Rainy,7,38
12005,HWH,4,9,0,Rainy,5,38
12004,NDLS,5,8,0,Rainy,1,41
12004,DDU,0,6,0,Foggy,8,57
12009,PNBE,4,11,0,Clear,17,8
12002,CNB,6,3,0,Stormy,15,56
12005,CNB,3,1,0,Clear,6,19
120010,BSB,2,6,1,Rainy,2,84
12001,NDLS,4,1,0,Rainy,9,41
12001,NDLS,4,6,1,Stormy,6,33
12008,BSB,2,6,0,Rainy,11,26
12007,HWH,0,1,0,Clear,6,0
12008,NDLS,6,4,0,Foggy,14,148
12001,BSB,6,4,0,Stormy,2,44
12007,NDLS,2,12,0,Rainy,13,40
12009,PNBE,3,12,0,Stormy,21,28
12008,BSB,4,11,0,Foggy,2,72
12003,CNB,2,4,0,Foggy,23,147
12002,DDU,6,6,0,Foggy,9,154
12001,CNB,5,1,0,Clear,4,42
12002,NDLS,1,10,0,Rainy,17,31
12003,BSB,6,4,0,Stormy,21,31
12002,DDU,2,10,0,Clear,6,13
12002,NDLS,3,9,1,Rainy,20,85
12001,BSB,5,1,0,Foggy,11,94
12005,LKO,5,8,0,Rainy,8,58
12005,PNBE,3,11,0,Stormy,5,11
120010,CNB,6,4,0,Rainy,12,57
12009,CNB,3,6,0,Rainy,9,45
12003,BSB,6,11,0,Rainy,9,77
12003,NDLS,6,7,0,Rainy,4,44
12002,DDU,5,11,0,Clear,4,52
12005,PNBE,2,2,0,Clear,15,30
12005,DDU,6,12,0,Rainy,1,74
12009,CNB,4,8,0,Foggy,1,123
12006,CNB,4,1,0,Stormy,12,6
12001,NDLS,0,3,0,Foggy,16,100
12008,LKO,5,10,0,Stormy,12,33
12008,HWH,1,5,0,Stormy,16,25
12001,HWH,6,7,0,Clear,16,36
12008,CNB,6,6,0,Clear,3,13
12003,NDLS,4,5,0,Stormy,13,16
12002,BSB,5,1,0,Clear,17,33
12003,HWH,5,10,0,Stormy,4,27
12008,HWH,4,5,1,Foggy,18,96
120010,BSB,6,2,0,Clear,2,53
12002,PNBE,1,9,0,Clear,6,31
12005,DDU,6,7,0,Rainy,14,61
12004,LKO,1,11,1,Rainy,9,46
120010,DDU,2,4,0,Rainy,2,0
12007,DDU,2,12,0,Stormy,9,25
12006,CNB,6,8,0,Foggy,12,153
12009,HWH,6,5,0,Clear,20,29
12001,BSB,6,12,0,Clear,8,62
12003,DDU,1,11,0,Foggy,11,98
12001,PNBE,3,11,0,Stormy,2,33
12008,HWH,6,8,0,Rainy,6,49
120010,NDLS,6,9,0,Stormy,4,36
12002,BSB,0,6,0,Clear,12,0
12001,CNB,2,4,0,Clear,4,31
12002,BSB,1,5,0,Stormy,13,27
12004,BSB,0,4,0,Rainy,6,46
12006,BSB,2,11,1,Stormy,8,40
12004,DDU,5,9,0,Rainy,8,43
12001,DDU,6,12,0,Rainy,20,41
12004,DDU,2,6,0,Foggy,0,108
12006,NDLS,4,1,0,Clear,22,16
12003,BSB,5,9,1,Foggy,22,209
120010,HWH,6,6,0,Rainy,19,78
12003,PNBE,6,5,0,Clear,8,44
12004,BSB,0,4,0,Rainy,20,48
12004,PNBE,6,11,0,Rainy,15,56
12005,CNB,6,3,0,Foggy,14,108
12004,PNBE,6,4,0,Clear,22,50
12007,BSB,4,10,0,Clear,11,21
12009,LKO,5,11,0,Rainy,1,58
12008,HWH,2,1,0,Foggy,0,127
12004,NDLS,3,12,0,Foggy,6,51
12009,BSB,3,4,0,Stormy,21,5
12003,NDLS,0,12,0,Stormy,7,5
12002,HWH,6,11,0,Rainy,0,54
12009,NDLS,2,12,0,Foggy,15,128
12005,NDLS,1,10,0,Clear,20,22
120010,HWH,4,5,0,Foggy,11,95
12002,PNBE,2,7,0,Clear,18,0
12002,HWH,6,12,0,Foggy,16,137
12002,NDLS,6,6,0,Clear,11,13
12008,BSB,3,10,1,Foggy,1,155
12003,BSB,3,1,0,Stormy,4,12
12008,HWH,6,6,0,Rainy,14,51
12008,PNBE,4,9,0,Stormy,15,14
12001,LKO,6,1,0,Foggy,8,120
12006,BSB,4,2,0,Rainy,2,37
12008,NDLS,5,5,0,Stormy,1,19
12005,BSB,4,6,0,Clear,11,20
12008,CNB,6,6,0,Clear,12,21
12003,CNB,4,6,0,Stormy,5,9
12004,DDU,6,1,0,Stormy,20,30
12006,HWH,6,8,0,Stormy,15,45
12002,HWH,2,9,0,Clear,11,15
12005,LKO,1,7,1,Rainy,23,64
12005,BSB,1,12,0,Clear,16,28
12004,PNBE,0,8,0,Clear,5,0
12009,NDLS,4,4,0,Stormy,5,0
12009,HWH,1,2,0,Clear,5,5
12007,PNBE,0,6,0,Stormy,7,25
12003,LKO,2,2,0,Foggy,17,122
120010,DDU,5,5,0,Clear,18,51
12003,BSB,6,12,0,Clear,21,51
12004,NDLS,6,1,0,Foggy,13,102
12002,NDLS,6,10,1,Foggy,12,111
12009,NDLS,4,3,0,Stormy,9,36
12002,CNB,0,9,0,Rainy,21,53
12009,HWH,3,11,0,Clear,12,4
12009,HWH,4,2,0,Clear,18,12
12001,LKO,2,8,0,Rainy,1,14
12001,CNB,4,6,0,Foggy,8,93
120010,HWH,2,6,0,Clear,4,36
12005,CNB,2,7,0,Clear,8,6
12003,PNBE,2,10,0,Foggy,2,118
12001,HWH,5,5,0,Foggy,16,85
12003,DDU,2,6,0,Clear,11,25
12005,BSB,4,5,0,Rainy,6,47
12009,PNBE,4,2,0,Foggy,8,97
12008,BSB,5,2,0,Stormy,21,26
12008,LKO,3,4,0,Stormy,23,10
120010,DDU,3,3,0,Stormy,18,4
12008,NDLS,1,2,0,Stormy,22,6
12001,LKO,2,1,0,Stormy,0,14
12005,NDLS,6,1,0,Stormy,4,65
12009,HWH,5,12,0,Stormy,11,48
12006,PNBE,0,4,0,Rainy,3,52
12008,BSB,1,10,1,Rainy,16,86
12006,NDLS,2,1,1,Foggy,8,66
12006,HWH,5,11,0,Foggy,0,140
12005,PNBE,0,11,0,Stormy,8,2
120010,HWH,0,11,0,Foggy,16,134
12004,PNBE,0,6,1,Clear,8,53
12007,LKO,6,5,1,Clear,5,112
12004,LKO,2,7,0,Clear,13,24
12007,HWH,6,5,0,Rainy,19,68
12002,CNB,6,3,0,Rainy,16,66
12009,HWH,5,10,1,Stormy,11,60
12006,CNB,0,3,0,Rainy,2,34
12004,BSB,6,10,0,Clear,16,18
12005,LKO,2,11,0,Rainy,15,50
12009,HWH,0,1,0,Stormy,19,31
12009,LKO,2,6,0,Foggy,15,71
12004,DDU,2,8,0,Rainy,19,51
12008,BSB,2,6,1,Clear,4,59
12002,BSB,2,7,0,Foggy,14,95
12005,CNB,5,6,0,Stormy,13,22
12006,NDLS,0,7,0,Clear,3,40
12009,NDLS,4,11,1,Foggy,10,121
12007,HWH,0,10,0,Clear,15,45
12009,LKO,6,9,0,Stormy,14,15
12004,PNBE,5,12,0,Clear,0,28
12005,LKO,6,5,1,Foggy,2,196
120010,NDLS,0,7,0,Stormy,3,4
12007,PNBE,0,10,0,Stormy,15,40
12004,CNB,1,2,0,Stormy,18,25
12007,NDLS,0,10,0,Clear,8,3
12004,HWH,1,1,0,Rainy,15,34
120010,NDLS,1,10,1,Stormy,12,54
12004,HWH,5,7,0,Stormy,18,55
12008,LKO,2,2,0,Clear,5,3
12009,DDU,5,12,0,Rainy,12,65
12004,CNB,3,2,0,Stormy,19,0
12005,NDLS,6,11,0,Rainy,15,37
120010,NDLS,1,1,1,Foggy,5,110
12002,NDLS,4,5,0,Clear,13,8
12002,LKO,6,7,0,Clear,8,47
